sample_id,source,track,philosophical_axis,source_id,group_id,upstream_category,upstream_figurative_type,upstream_phrase,upstream_foundation,upstream_label,upstream_annotation,source_url,original_container,original_member,selected_path,sha256,dhash,width,height,format,bytes,entropy,contrast,edge_strength,quality_score,semantic_score,keyword_hits,selection_reason,text_dependency,is_synthetic,rights_status,prior_pilot_sample_id,review_status
PHL1800_HL_0029,HL Dataset,positive,power_conflict,train_12984.png,HL:train_12984.png,,,,,pilot_AI_preselection,on a street；in a road；on a military base. || he's waiting for people to go to work.；a man is posing by the side of an old 1940th year's mack truck；he is posing in front of a military vehicle. || because working is necessary for survival.；he is the officer veryfying the vehicle's records；he is taking a photo for military records. || A man standing in front of a large military truck.；Man standing next to large dump truck in old photograph.；A man who is standing in front of a very large truck.；A man stands in front of a large truck.；A man standing next to a large army transport truck.,,hl_dataset_export/train_images,train_12984.png,final_selection_1800/images/hl/PHL1800_HL_0029.png,39c1032f163267a3a7b9031dac6ed9664ee14846526c34f562fe433a2b403e8c,6ef4d6e6b22b2bff,640,509,PNG,512712,7.6094,75.331,26.333,18.9906,100.0,military|road|work,retained_after_visual_and_file_audit_from_existing_100_image_pilot,none_or_low,false,source_dataset_terms_review_required,PILOT_HL_0029,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0030,HL Dataset,positive,identity_appearance,train_7590.png,HL:train_7590.png,,,,,pilot_AI_preselection,this picture is taken of a corner of a busy building.；bathroom；in a changing room || the subject is approaching an area of the building covered by the directional mirrors.；standing in front of mirror；the subject is standing in front of the mirror || the subject is doing errands in the building.；taking a picture；to take selfy with cat || A woman that is with a cat in a mirror.；a woman taking a selfie in front of a stack of mirrors；A woman is taking a picture looking into a mirror while the cat watches.；A three piece circular mirror with a girl taking a picture of it in the reflection；A woman and a cat reflected in a mirror made of three circular sections,,hl_dataset_export/train_images,train_7590.png,final_selection_1800/images/hl/PHL1800_HL_0030.png,b0e9a56196eb3ec30f7cac3ebd365c3bb932d87b72e29429b99e77a7728665f5,143434a52565c1c3,612,612,PNG,802830,7.7724,67.3618,23.9369,18.8806,100.0,direction|mirror|reflection|self|watch,retained_after_visual_and_file_audit_from_existing_100_image_pilot,none_or_low,false,source_dataset_terms_review_required,PILOT_HL_0030,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0031,HL Dataset,positive,time_mortality,test_1021.png,HL:test_1021.png,HL_high_level_descriptions,,,,,"in a place near lake；the picture is took of big ben ,common place london；the picture is taken alongside a river bridge || they are taking the photo of lake；it time is very accuracy；people are moving around on thd bridge || they like that place verymuch；it is a tower clock all persons are knows the time；they are getting to the other side of the bridge || a long view shows the water, a bridge, and the Big Ben clocktower. ；A large tall tower with a clock on the top.；View of a London clock tower from across the river alongside a bridge；The tower of the building has a clock displayed on the front of it.；A bridge over a body of water with buildings and  clock tower on the other side.",,hl_dataset_export\test_images,test_1021.png,final_selection_1800/images/hl/PHL1800_HL_0031.png,be2489dbd7b572d1fde1fb5de9c2f37e95db41364bc6598019271387d759e78e,360f9d9213311423,421,640,PNG,453604,7.3579,54.0111,17.3573,16.8437,11.95,body|bridge|clock|people|time,high_level_HL_annotations_support_visible_abstract_or_social_reasoning,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0032,HL Dataset,positive,time_mortality,train_3054.png,HL:train_3054.png,HL_high_level_descriptions,,,,,in a college campus；outside the building；the picture taken from college || some people are walking in the campus ground；walking to the road；the centralized clock run the college park || they are going home having finished the classes；they are going outside the building and walk through the road；clock is showing the time || a green pole with a clock on the top of it ；A view of a clock that appears to be in front of an apartment building.；A green clock sitting in the middle of a sidewalk.；An artistic looking clock sits on a green post.；A four sided clock sits on top of a pole.,,hl_dataset_export\train_images,train_3054.png,final_selection_1800/images/hl/PHL1800_HL_0032.png,b720ff91dc9a686d3a769066e4d345e062cb28b145b58196a57f65686f27cd0c,081a72e070c686b3,426,640,PNG,550449,7.4552,49.8351,15.0858,16.4881,11.45,clock|outside|people|road|time,high_level_HL_annotations_support_visible_abstract_or_social_reasoning,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0033,HL Dataset,positive,time_mortality,train_1761.png,HL:train_1761.png,HL_high_level_descriptions,,,,,in a road；in a square；it is taken outside the lawyers office. || a tall tower clock is standing in the middle of the road；taking picture of a clock；the person is searching for the lawyer. || it is doing its duty of showing time to public；to see later；she thinks he is lost behind the clock. || A tall clock is in front of a building.；A huge clock stands in front of a brown and gray building.；A pole that has a clock on the top of it.；A clock tower stands in a city square near a three-story building.；a giant clock on a tower in a city street,,hl_dataset_export\train_images,train_1761.png,final_selection_1800/images/hl/PHL1800_HL_0033.png,919b4b9dbd7db8aa028cbb5d5547c8aea2ae9d71525be630ff75714a5bacaaec,bc9889890c9a8c8c,427,640,PNG,463154,7.484,48.2986,18.7985,16.7299,11.15,clock|duty|lost|outside|road|time,high_level_HL_annotations_support_visible_abstract_or_social_reasoning,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0034,HL Dataset,positive,time_mortality,train_4295.png,HL:train_4295.png,HL_high_level_descriptions,,,,,"in a big hotel；in the entryway；they are in a museum. || they are staying at this hotel；the clock stands in the entrance.；they are looking at old things . || because they are on vacation；the clock is showing everyone the time.；they want to see interesting things. || A historic clock in the center of a nice building；A room has a clock on a stand in the middle of it.；A clock in a lobby telling the time of 11:05am.；PHOTO TAKEN OF AN ELEGANT ENTRY WAY INSIDE OF A BUILDING；A decorative clock displayed inside a building, near a glass door",,hl_dataset_export\train_images,train_4295.png,final_selection_1800/images/hl/PHL1800_HL_0034.png,83db2deb4b096173bf2eaebe20d59e1726c8c60222df078ce2db1f36ba1ed1f4,71696ae8d48c8c8c,640,480,PNG,503829,7.4381,70.9779,15.767,17.8831,10.45,clock|door|inside|museum|time|way,high_level_HL_annotations_support_visible_abstract_or_social_reasoning,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0035,HL Dataset,positive,time_mortality,train_8903.png,HL:train_8903.png,HL_high_level_descriptions,,,,,in a church；the picture is taken in a clock tower.；in a church. || they are staying in place；the people are standing in the windows above the clock.；they're looking at the clock. || because that's their role；they are watching the road from there.；they want to know the time. || A large ornate clock in a religious building.；A large clock is displayed on the side of a building.；Exquisite architecture with a beautiful multitiered clock on the face of the building；A giant clock that is attached to a tower.；a large clock tower with pictures of saints above ,,hl_dataset_export\train_images,train_8903.png,final_selection_1800/images/hl/PHL1800_HL_0035.png,f4fd3ef6eb8db662138c76b2d9d1f70e5c1c915740f6848ecc7b1aab0c008c0b,c832262cf018540c,480,640,PNG,592439,7.7192,56.5261,31.2658,18.5123,10.4,church|clock|face|people|religious|road|time,high_level_HL_annotations_support_visible_abstract_or_social_reasoning,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0036,HL Dataset,positive,time_mortality,test_270.png,HL:test_270.png,HL_high_level_descriptions,,,,,"the picture was taken on a wall.；the clock is the house；inside a bedroom || the subject is taking a photo of a clock.；the clock is on the wall；a wall clock is hanging with a photo of a cute couple in the dial case || they are doing this to post on the internet to sell it.；the clock is hanging on the wall；the person in the room is in fond memory of his deceased parents || a red clock with a couples face inside of it ；A clock with a photograph of a couple on the face of the clock. ；a picture of a couple on the face of a clock；A clock with a photo of two people on it's face.
；a red clock with a photo of a couple in the middle",,hl_dataset_export\test_images,test_270.png,final_selection_1800/images/hl/PHL1800_HL_0036.png,dd153f2237a8be3737579cb8a0bbc9737abb0628a98123a3f5866ecdeab4930c,8e37614b7a331f5b,640,480,PNG,494036,6.6462,28.0041,10.4796,14.6591,10.15,clock|face|inside|memory|people,high_level_HL_annotations_support_visible_abstract_or_social_reasoning,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0037,HL Dataset,positive,time_mortality,train_12202.png,HL:train_12202.png,HL_high_level_descriptions,,,,,outside on the street；in a road；on a street. || he is advertising a clock shop；a girl is standing with a placard hanging in her neck；he is displaying a sign. || he wants to make some money；she wants to collect donations for poor children of her school；he is employed to advertise something. || A person stands with a clock sign over them.；A man holding up a yellow sign with a clock.；A boy is holding a body sign with a clock.；a young person standing on a side walk wearing a business sign；A girl leaning on a sign with a clock on it.,,hl_dataset_export\train_images,train_12202.png,final_selection_1800/images/hl/PHL1800_HL_0037.png,2d995e69b745b82af4259aea3eb6277bc76ded5c87db555a436fb4e971e7c0da,dcd9f971c362a1e0,640,489,PNG,699663,7.7768,63.0368,25.3227,18.4343,10.15,body|clock|money|outside|poor|road|school,high_level_HL_annotations_support_visible_abstract_or_social_reasoning,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
PHL1800_HL_0038,HL Dataset,positive,time_mortality,train_162.png,HL:train_162.png,HL_high_level_descriptions,,,,,it is at the clock tower.；in front of buildings and a clock；the picture is taken at the central railway station || the clock is about to strike 3.；the clock is on high to show your time to everyone；it is showing time || the school day is over.；for everyone to know the exact time；it is helping for the people || A red clock stands tall outside by a building.；The clock with faces on each of the four sides is on a purple pole.；A pole with a clock on the top of it and a building in the background.；A clock on a pole in a small town ；A coo-coo clock in the middle of downtown.,,hl_dataset_export\train_images,train_162.png,final_selection_1800/images/hl/PHL1800_HL_0038.png,c1f6c6093876f41cfcc945caef650611f1ce6915ff6a6f822cfc8800149ceb2c,cfcfcf4e6c889373,386,640,PNG,412088,7.5912,84.2343,18.135,17.8993,9.95,clock|outside|people|school|time,high_level_HL_annotations_support_visible_abstract_or_social_reasoning,low,false,source_dataset_terms_review_required,,AI_audited_selected_pending_two_independent_human_reviews
