actual_format,actual_height,actual_sha256,actual_width,annotation_exists,annotation_item_id,annotation_method,archive_member_found,archive_member_match_method,archive_member_matches_sha256,archive_member_matches_size_crc,archive_resolved_member,caption_shape_ok,csv_item_json_exact,decode_ok,dimensions_match_manifest,extracted_sha256,extracted_source_exists,file_name,filename_pattern_ok,formal_gold,format_matches_manifest,hl_annotation_row_found,hl_upstream_annotation_exact,image_exists,item_json_exists,luma_stddev,mean_luma,reference_coverage,reference_jaccard,review_issues,review_verdict,sample_id,sample_id_matches_filename,selected_matches_extracted_sha256,semantic_risk_reasons,sha256_matches_manifest,source,source_id,track
PNG,425,e68f3ad7bdc10fc6a9ee8eda522f79f59b357617716a04bd1acaf3300d503122,640,True,F0229,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,e68f3ad7bdc10fc6a9ee8eda522f79f59b357617716a04bd1acaf3300d503122,True,PHL1800_HL_0049.png,True,False,True,True,True,True,True,52.148,95.916,0.1667,0.0314,,accept,PHL1800_HL_0049,True,True,very_low_overlap_with_HL_human_captions;explicit_visual_uncertainty,True,HL Dataset,train_12036.png,positive
PNG,480,c6311dc52ce0c26b642651a3fa34c538ea6c872afe1ce3b784dacd1dc50183cd,640,True,F0298,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,c6311dc52ce0c26b642651a3fa34c538ea6c872afe1ce3b784dacd1dc50183cd,True,PHL1800_HL_0050.png,True,False,True,True,True,True,True,39.931,96.975,0.3077,0.0863,,accept,PHL1800_HL_0050,True,True,,True,HL Dataset,train_39.png,positive
PNG,480,fca38adbd4412db4162736036a727fc8b16cd289da68813443a9033d6a63cbf6,640,True,F0130,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,fca38adbd4412db4162736036a727fc8b16cd289da68813443a9033d6a63cbf6,True,PHL1800_HL_0051.png,True,False,True,True,True,True,True,84.195,100.962,0.4,0.1013,Object count for motorcyclists is inaccurate; the candidate claims 'at least seven distinct motorcyclists' but only five are clearly visible. The clock time is misstated as 'approximately 10:10'—the hands appear closer to 10:15. The blue truck is described as 'pickup-style' but is a larger utility truck with a covered bed.,revised_after_review,PHL1800_HL_0051,True,True,,True,HL Dataset,train_7516.png,positive
PNG,500,a2b21e7225e3968f4d2b6217045bb3ae7f9f3d9c4a006c5b2441c300b1921669,333,True,F0498,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,a2b21e7225e3968f4d2b6217045bb3ae7f9f3d9c4a006c5b2441c300b1921669,True,PHL1800_HL_0052.png,True,False,True,True,True,True,True,45.938,136.462,0.1842,0.0429,The candidate incorrectly claims two people are visible behind the gallery balustrade; the image shows no discernible human figures in that area.,revised_after_review,PHL1800_HL_0052,True,True,,True,HL Dataset,train_10713.png,positive
PNG,480,f3dbba0ac4b72b523491589f16770dec0052e3f9f4f1c4212d9780cd2a8b61e6,640,True,F1254,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,f3dbba0ac4b72b523491589f16770dec0052e3f9f4f1c4212d9780cd2a8b61e6,True,PHL1800_HL_0053.png,True,False,True,True,True,True,True,53.185,38.583,0.2143,0.0435,,accept,PHL1800_HL_0053,True,True,,True,HL Dataset,train_4335.png,positive
PNG,640,c086d644ac44292e59c1b3a1c61607967f859e221dba234265286724bf900b93,417,True,F0564,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,c086d644ac44292e59c1b3a1c61607967f859e221dba234265286724bf900b93,True,PHL1800_HL_0054.png,True,False,True,True,True,True,True,52.613,105.441,0.2727,0.0526,,accept,PHL1800_HL_0054,True,True,,True,HL Dataset,train_251.png,positive
PNG,492,db2736525d875d754fc52ceee185d28a109be5995100bab3a45b9a62f35c0c16,640,True,F1542,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,db2736525d875d754fc52ceee185d28a109be5995100bab3a45b9a62f35c0c16,True,PHL1800_HL_0055.png,True,False,True,True,True,True,True,57.714,82.637,0.3095,0.0677,,accept,PHL1800_HL_0055,True,True,,True,HL Dataset,train_3144.png,positive
PNG,500,57564822666cbcdc59731529217aac9244cbb31db21f82be2a206a1cf2a6d32d,356,True,F0954,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,57564822666cbcdc59731529217aac9244cbb31db21f82be2a206a1cf2a6d32d,True,PHL1800_HL_0056.png,True,False,True,True,True,True,True,56.346,135.289,0.2381,0.0578,,accept,PHL1800_HL_0056,True,True,,True,HL Dataset,train_6954.png,positive
PNG,500,0fd8a7811a63089fc2e2b4df08f5362db6bdf801f1bd8353c1dade26b6991407,640,True,F1081,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,0fd8a7811a63089fc2e2b4df08f5362db6bdf801f1bd8353c1dade26b6991407,True,PHL1800_HL_0057.png,True,False,True,True,True,True,True,51.029,102.552,0.3478,0.0925,,accept,PHL1800_HL_0057,True,True,explicit_visual_uncertainty,True,HL Dataset,train_12146.png,positive
PNG,640,5e5d7032cc91b306048171bff0a9888734032ca6be4ce88830ca4af4fee164b8,478,True,F0262,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,5e5d7032cc91b306048171bff0a9888734032ca6be4ce88830ca4af4fee164b8,True,PHL1800_HL_0058.png,True,False,True,True,True,True,True,70.112,130.074,0.3214,0.05,,accept,PHL1800_HL_0058,True,True,explicit_visual_uncertainty,True,HL Dataset,train_266.png,positive
PNG,425,87a4b17dd06d8fec3873e55640650ea2c441ba4258479a4846d1bff310f30f09,640,True,F0960,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,87a4b17dd06d8fec3873e55640650ea2c441ba4258479a4846d1bff310f30f09,True,PHL1800_HL_0059.png,True,False,True,True,True,True,True,48.419,47.935,0.2941,0.0641,,accept,PHL1800_HL_0059,True,True,explicit_visual_uncertainty,True,HL Dataset,train_13045.png,positive
PNG,360,d9019e6cbe31a094c5803e9d6ff927986fa94a9ff7a594af52a06e923619f8d8,640,True,F0066,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,d9019e6cbe31a094c5803e9d6ff927986fa94a9ff7a594af52a06e923619f8d8,True,PHL1800_HL_0060.png,True,False,True,True,True,True,True,77.168,96.217,0.2273,0.0498,Incorrect count of people (candidate states 'approximately eight' but image shows seven distinct individuals); 'Tiger' brand name on clock is not visible; 'red second hand' on clock is not visible; 'blue denim shirt over dark undershirt' is inaccurate (rightmost adult wears a grayish-blue shirt without visible undershirt); 'child wearing white short-sleeved shirt with small pink polka dots and lime-green shorts' is inaccurate (the child wears a white shirt with small dark dots and yellow shorts),revised_after_review,PHL1800_HL_0060,True,True,explicit_visual_uncertainty,True,HL Dataset,train_6313.png,positive
PNG,480,95238798190b7be4796b9fd5d09567808bc97d395be8d1dd7ad4ed64291f767d,640,True,F1698,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,95238798190b7be4796b9fd5d09567808bc97d395be8d1dd7ad4ed64291f767d,True,PHL1800_HL_0061.png,True,False,True,True,True,True,True,46.251,117.992,0.1081,0.0229,,accept,PHL1800_HL_0061,True,True,very_low_overlap_with_HL_human_captions,True,HL Dataset,train_6757.png,positive
PNG,401,49bbf40e14cc9678d00c8aa44177f1622234cd648a066f36e52d7d67e6f6f9ca,640,True,F0482,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,49bbf40e14cc9678d00c8aa44177f1622234cd648a066f36e52d7d67e6f6f9ca,True,PHL1800_HL_0062.png,True,False,True,True,True,True,True,48.17,100.389,0.1944,0.0376,"Incorrect count of women in the object list (described as three walking together, but the image shows multiple separate women, not a single group of three); the silver car is not clearly visible and may be hallucinated; the ox’s action is misdescribed (hooves are not raised, it is standing still); the man’s action is misdescribed (he is not sorting beans, just sitting with them)",revised_after_review,PHL1800_HL_0062,True,True,,True,HL Dataset,train_5820.png,positive
PNG,640,cc8ee737793c068b3437f15fd005337e9d6e1ad61df4c6c9b2d597a8087fcb5f,427,True,F0818,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,cc8ee737793c068b3437f15fd005337e9d6e1ad61df4c6c9b2d597a8087fcb5f,True,PHL1800_HL_0063.png,True,False,True,True,True,True,True,35.497,76.115,0.3421,0.0774,,accept,PHL1800_HL_0063,True,True,,True,HL Dataset,train_978.png,positive
PNG,640,a628be5b3e7075a771977d04221c1ca469e02f30a599772494082d98ee409cb5,480,True,F0671,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,a628be5b3e7075a771977d04221c1ca469e02f30a599772494082d98ee409cb5,True,PHL1800_HL_0064.png,True,False,True,True,True,True,True,48.077,132.298,0.3548,0.0561,,accept,PHL1800_HL_0064,True,True,explicit_visual_uncertainty,True,HL Dataset,train_2582.png,positive
PNG,640,75df66e6cc8978c1a3d384a6c4cd4b56eec0a957ca4fdabbdd1d5e64b91bbfcc,480,True,F1259,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,75df66e6cc8978c1a3d384a6c4cd4b56eec0a957ca4fdabbdd1d5e64b91bbfcc,True,PHL1800_HL_0065.png,True,False,True,True,True,True,True,71.759,117.763,0.3182,0.0737,"Incorrect count of pedestrians (described as three walking together, but image shows multiple individuals not clearly grouped as a single trio); 'one holding a camera' is unsupported; 'red car stopped at intersection' is inaccurate (car is parked, not stopped at intersection); 'another dark vehicle partially visible behind it' is vague and may not be distinct; 'three pedestrians' count is not verified; 'camera' action is not visible; 'red car stopped' is incorrect (car is parked, not stopped at intersection)",revised_after_review,PHL1800_HL_0065,True,True,specific_OCR_claim;explicit_visual_uncertainty,True,HL Dataset,train_3115.png,positive
PNG,640,01dada948ba0b14ff48cce6a6c44cd4559ca3710c93acd86153e6fbcd4d75d5a,480,True,F0956,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,01dada948ba0b14ff48cce6a6c44cd4559ca3710c93acd86153e6fbcd4d75d5a,True,PHL1800_HL_0066.png,True,False,True,True,True,True,True,36.386,55.043,0.2286,0.0468,,accept,PHL1800_HL_0066,True,True,explicit_visual_uncertainty,True,HL Dataset,train_9971.png,positive
PNG,458,fc72626982f22292dcd2c9fa16511d21f30b996a376e4e0d79ae9d6f65ec09c1,640,True,F1192,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,fc72626982f22292dcd2c9fa16511d21f30b996a376e4e0d79ae9d6f65ec09c1,True,PHL1800_HL_0067.png,True,False,True,True,True,True,True,68.782,138.883,0.125,0.0338,Incorrect count of sheep (8 vs actual 7); incorrect count of people in foreground (11 vs actual 10); inaccurate description of the green structure (crane vs likely flagpole); unsupported claim about numbered tags on sheep; inaccurate description of the adult in white coat (clipboard vs no visible clipboard),revised_after_review,PHL1800_HL_0067,True,True,very_low_overlap_with_HL_human_captions;explicit_visual_uncertainty,True,HL Dataset,train_6043.png,positive
PNG,429,1f503258a9de8709eb157de66b36647f0e79a8d3442c967012b8533796ce24c0,640,True,F0665,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,1f503258a9de8709eb157de66b36647f0e79a8d3442c967012b8533796ce24c0,True,PHL1800_HL_0068.png,True,False,True,True,True,True,True,62.239,118.15,0.125,0.0337,"Incorrect count of visible individuals (candidate states at least nine, but image shows more than nine distinct people)",revised_after_review,PHL1800_HL_0068,True,True,very_low_overlap_with_HL_human_captions;explicit_visual_uncertainty,True,HL Dataset,train_5140.png,positive
PNG,375,f7c6a95166dda628bf205b31b4b1ef9b51101dbb17c22d6d05257c0a315a8c60,500,True,F1115,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,f7c6a95166dda628bf205b31b4b1ef9b51101dbb17c22d6d05257c0a315a8c60,True,PHL1800_HL_0069.png,True,False,True,True,True,True,True,49.964,103.894,0.2174,0.0606,Incorrect count of people: candidate claims 'at least six distinct individuals' but image shows five visible people; revise to match visual count.,revised_after_review,PHL1800_HL_0069,True,True,,True,HL Dataset,train_12285.png,positive
PNG,640,b462dd4509a6086d03b64115d0c4fbc89218cec30638075ab2a2d35a68f23d82,427,True,F0851,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,b462dd4509a6086d03b64115d0c4fbc89218cec30638075ab2a2d35a68f23d82,True,PHL1800_HL_0070.png,True,False,True,True,True,True,True,49.875,83.403,0.2727,0.05,,accept,PHL1800_HL_0070,True,True,explicit_visual_uncertainty,True,HL Dataset,train_7989.png,positive
PNG,640,3e166f1b114a8e62feedf371149e4d1844a05be23048ab51d72a39f6a67180ea,419,True,F0483,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,3e166f1b114a8e62feedf371149e4d1844a05be23048ab51d72a39f6a67180ea,True,PHL1800_HL_0071.png,True,False,True,True,True,True,True,51.722,140.125,0.3158,0.0571,"Incorrect count of people: candidate states three people walking, but image shows two women walking and one man standing near the tower; seated person count is unclear but not three walking. Incorrect object count: candidate claims fifteen café chairs, but image shows approximately twelve visible chairs. Inaccurate action description: candidate describes a man in a striped shirt standing near the tower’s archway, but the man near the archway wears a dark shirt, not striped. Inaccurate color description: candidate mentions a man in dark clothing walking behind two women, but no such person is visible; the man near the archway is standing, not walking.",revised_after_review,PHL1800_HL_0071,True,True,,True,HL Dataset,train_12750.png,positive
PNG,480,2588a416e116aa9b44332f3708c10ed6762078bbdd99e950e76fcf93d9041e83,640,True,F1538,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,2588a416e116aa9b44332f3708c10ed6762078bbdd99e950e76fcf93d9041e83,True,PHL1800_HL_0072.png,True,False,True,True,True,True,True,72.077,125.85,0.1714,0.0303,,accept,PHL1800_HL_0072,True,True,very_low_overlap_with_HL_human_captions,True,HL Dataset,train_6740.png,positive
PNG,640,7d9d644793029b930a087d610dca89570fdb47122a5cf37d719846226c0e5748,476,True,F0419,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,7d9d644793029b930a087d610dca89570fdb47122a5cf37d719846226c0e5748,True,PHL1800_HL_0073.png,True,False,True,True,True,True,True,58.891,148.68,0.1786,0.034,The candidate incorrectly states the clock tower model has four clock faces (only two are visible); the woman is not holding a folded umbrella; the group walking past the yellow booth is miscounted as at least seven (fewer are visible); the second bus's text is misread as 'SPIDER-M...' (it is 'SPIDER-T...' or similar); the woman's coat color is misdescribed as beige (it appears light-colored but not definitively beige),revised_after_review,PHL1800_HL_0073,True,True,very_low_overlap_with_HL_human_captions;specific_OCR_claim,True,HL Dataset,test_151.png,positive
PNG,640,74e05c926fdf6aed4729f8a2f8757b1fc85577c67a8b2e6df47d700a177823ef,480,True,F1034,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,74e05c926fdf6aed4729f8a2f8757b1fc85577c67a8b2e6df47d700a177823ef,True,PHL1800_HL_0074.png,True,False,True,True,True,True,True,65.661,113.996,0.3214,0.0588,,accept,PHL1800_HL_0074,True,True,explicit_visual_uncertainty,True,HL Dataset,train_7726.png,positive
PNG,480,fe3b841edb9cb02e1805fb94257c3a98622b707241cc66a2789f827c3c799f35,640,True,F1020,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,fe3b841edb9cb02e1805fb94257c3a98622b707241cc66a2789f827c3c799f35,True,PHL1800_HL_0075.png,True,False,True,True,True,True,True,57.949,78.249,0.1951,0.051,,accept,PHL1800_HL_0075,True,True,,True,HL Dataset,train_10656.png,positive
PNG,640,eff5676132c3de50d68aeac966148460720a3b5abdda613c9e52953b223a0e8f,464,True,F1604,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,eff5676132c3de50d68aeac966148460720a3b5abdda613c9e52953b223a0e8f,True,PHL1800_HL_0076.png,True,False,True,True,True,True,True,84.027,115.819,0.35,0.0606,"Incorrect count of people: candidate states 'at least five individuals' but image shows four distinct people; one person on the right is holding a device, not two separate individuals.",revised_after_review,PHL1800_HL_0076,True,True,explicit_visual_uncertainty,True,HL Dataset,train_13181.png,positive
PNG,465,954ca35f9a7a07d9fa61a21dca1995b7d936828cbb92fd5b41565c076ca80bba,500,True,F1484,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,954ca35f9a7a07d9fa61a21dca1995b7d936828cbb92fd5b41565c076ca80bba,True,PHL1800_HL_0077.png,True,False,True,True,True,True,True,28.39,56.217,0.2414,0.047,,accept,PHL1800_HL_0077,True,True,explicit_visual_uncertainty,True,HL Dataset,train_5841.png,positive
PNG,640,973dea2360fece92d2d02a4e23accb35b2ffef356834114e671543ae9abc9059,427,True,F1411,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,973dea2360fece92d2d02a4e23accb35b2ffef356834114e671543ae9abc9059,True,PHL1800_HL_0078.png,True,False,True,True,True,True,True,53.808,90.324,0.3023,0.0674,,accept,PHL1800_HL_0078,True,True,precise_count_claim;explicit_visual_uncertainty,True,HL Dataset,train_3067.png,positive
PNG,480,57a06051236d87bb81e055f937f23c45c0f9a9af354af6bb31a27dd82cf61a84,640,True,F1597,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,57a06051236d87bb81e055f937f23c45c0f9a9af354af6bb31a27dd82cf61a84,True,PHL1800_HL_0079.png,True,False,True,True,True,True,True,54.159,108.147,0.25,0.0662,,accept,PHL1800_HL_0079,True,True,,True,HL Dataset,train_8201.png,positive
PNG,301,831aada5bdf6106b6267ee7e3102a9849b0a8e595a3ef1bb6886c52d07d9c35e,500,True,F1736,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,831aada5bdf6106b6267ee7e3102a9849b0a8e595a3ef1bb6886c52d07d9c35e,True,PHL1800_HL_0080.png,True,False,True,True,True,True,True,54.253,67.55,0.25,0.0526,,accept,PHL1800_HL_0080,True,True,,True,HL Dataset,test_1423.png,positive
PNG,421,1261242d635f89718588f20d10397e9d6efcbc7636628e96361a120432d183f3,640,True,F1795,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,1261242d635f89718588f20d10397e9d6efcbc7636628e96361a120432d183f3,True,PHL1800_HL_0081.png,True,False,True,True,True,True,True,30.44,91.498,0.175,0.044,,accept,PHL1800_HL_0081,True,True,very_low_overlap_with_HL_human_captions,True,HL Dataset,test_1239.png,positive
PNG,480,308b7d53725cbfd6c47a70f180d235c754ffd972c36f25dff977a9cc096439cd,640,True,F0230,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,308b7d53725cbfd6c47a70f180d235c754ffd972c36f25dff977a9cc096439cd,True,PHL1800_HL_0082.png,True,False,True,True,True,True,True,45.013,91.852,0.3889,0.0897,"Incorrect count of people (at least 27 distinct individuals) not visually verifiable; some actions (e.g., 'handing something to another') lack clear visual support; 'open SUV trunk' is not visible in the image.",revised_after_review,PHL1800_HL_0082,True,True,precise_count_claim;explicit_visual_uncertainty,True,HL Dataset,train_936.png,positive
PNG,480,fcc0faf255f3aa6f187ad63619a1ebb47d032601476bf769d673c271a8868fd7,640,True,F1748,dual_api_qwen_generate_glm_visual_review_non_independent,,,,,,True,True,True,True,fcc0faf255f3aa6f187ad63619a1ebb47d032601476bf769d673c271a8868fd7,True,PHL1800_HL_0083.png,True,False,True,True,True,True,True,84.365,106.108,0.2759,0.046,,accept,PHL1800_HL_0083,True,True,explicit_visual_uncertainty,True,HL Dataset,train_9330.png,positive
