blind_id,sample_id,selected_path,source,track
F0982,PHL1800_HAIV_0468,final_selection_1800/images/haivmet/PHL1800_HAIV_0468.png,HAIVMet,positive
F0983,PHL1800_IRFL_0124,final_selection_1800/images/irfl/PHL1800_IRFL_0124.jpg,IRFL,positive
F0984,PHL1800_IRFL_0358,final_selection_1800/images/irfl/PHL1800_IRFL_0358.jpg,IRFL,positive
F0985,PHL1800_HL_0337,final_selection_1800/images/hl/PHL1800_HL_0337.png,HL Dataset,positive
F0986,PHL1800_HL_0032,final_selection_1800/images/hl/PHL1800_HL_0032.png,HL Dataset,positive
F0987,PHL1800_HL_0354,final_selection_1800/images/hl/PHL1800_HL_0354.png,HL Dataset,positive
F0988,PHL1800_HAIV_0253,final_selection_1800/images/haivmet/PHL1800_HAIV_0253.png,HAIVMet,positive
F0989,PHL1800_HAIV_0134,final_selection_1800/images/haivmet/PHL1800_HAIV_0134.png,HAIVMet,positive
F0990,PHL1800_HL_0208,final_selection_1800/images/hl/PHL1800_HL_0208.png,HL Dataset,positive
F0991,PHL1800_HAIV_0377,final_selection_1800/images/haivmet/PHL1800_HAIV_0377.png,HAIVMet,positive
F0992,PHL1800_HL_0359,final_selection_1800/images/hl/PHL1800_HL_0359.png,HL Dataset,positive
F0993,PHL1800_HAIV_0508,final_selection_1800/images/haivmet/PHL1800_HAIV_0508.png,HAIVMet,positive
F0994,PHL1800_HL_0529,final_selection_1800/images/hl/PHL1800_HL_0529.png,HL Dataset,boundary
F0995,PHL1800_HL_0205,final_selection_1800/images/hl/PHL1800_HL_0205.png,HL Dataset,positive
F0996,PHL1800_IRFL_0331,final_selection_1800/images/irfl/PHL1800_IRFL_0331.jpg,IRFL,positive
F0997,PHL1800_HL_0586,final_selection_1800/images/hl/PHL1800_HL_0586.png,HL Dataset,boundary
F0998,PHL1800_IRFL_0422,final_selection_1800/images/irfl/PHL1800_IRFL_0422.jpg,IRFL,boundary
F0999,PHL1800_HL_0442,final_selection_1800/images/hl/PHL1800_HL_0442.png,HL Dataset,positive
F1000,PHL1800_HL_0021,final_selection_1800/images/hl/PHL1800_HL_0021.png,HL Dataset,positive
F1001,PHL1800_HL_0100,final_selection_1800/images/hl/PHL1800_HL_0100.png,HL Dataset,positive
F1002,PHL1800_HL_0313,final_selection_1800/images/hl/PHL1800_HL_0313.png,HL Dataset,positive
F1003,PHL1800_HL_0092,final_selection_1800/images/hl/PHL1800_HL_0092.png,HL Dataset,positive
F1004,PHL1800_IRFL_0123,final_selection_1800/images/irfl/PHL1800_IRFL_0123.jpg,IRFL,positive
F1005,PHL1800_HL_0260,final_selection_1800/images/hl/PHL1800_HL_0260.png,HL Dataset,positive
F1006,PHL1800_HL_0296,final_selection_1800/images/hl/PHL1800_HL_0296.png,HL Dataset,positive
F1007,PHL1800_HAIV_0124,final_selection_1800/images/haivmet/PHL1800_HAIV_0124.png,HAIVMet,positive
F1008,PHL1800_HL_0477,final_selection_1800/images/hl/PHL1800_HL_0477.png,HL Dataset,positive
F1009,PHL1800_IRFL_0037,final_selection_1800/images/irfl/PHL1800_IRFL_0037.jpg,IRFL,positive
F1010,PHL1800_HAIV_0392,final_selection_1800/images/haivmet/PHL1800_HAIV_0392.png,HAIVMet,positive
F1011,PHL1800_IRFL_0419,final_selection_1800/images/irfl/PHL1800_IRFL_0419.jpg,IRFL,positive
F1012,PHL1800_MM_0126,final_selection_1800/images/mm_moral/PHL1800_MM_0126.jpg,MM-MoralBench,positive
F1013,PHL1800_HL_0593,final_selection_1800/images/hl/PHL1800_HL_0593.png,HL Dataset,boundary
F1014,PHL1800_IRFL_0374,final_selection_1800/images/irfl/PHL1800_IRFL_0374.jpg,IRFL,positive
F1015,PHL1800_IRFL_0256,final_selection_1800/images/irfl/PHL1800_IRFL_0256.jpg,IRFL,positive
F1016,PHL1800_HL_0275,final_selection_1800/images/hl/PHL1800_HL_0275.png,HL Dataset,positive
F1017,PHL1800_HAIV_0072,final_selection_1800/images/haivmet/PHL1800_HAIV_0072.png,HAIVMet,positive
F1018,PHL1800_HAIV_0080,final_selection_1800/images/haivmet/PHL1800_HAIV_0080.png,HAIVMet,positive
F1019,PHL1800_IRFL_0097,final_selection_1800/images/irfl/PHL1800_IRFL_0097.jpg,IRFL,positive
F1020,PHL1800_HL_0075,final_selection_1800/images/hl/PHL1800_HL_0075.png,HL Dataset,positive
F1021,PHL1800_HAIV_0399,final_selection_1800/images/haivmet/PHL1800_HAIV_0399.png,HAIVMet,positive
F1022,PHL1800_IRFL_0240,final_selection_1800/images/irfl/PHL1800_IRFL_0240.jpg,IRFL,positive
F1023,PHL1800_HAIV_0407,final_selection_1800/images/haivmet/PHL1800_HAIV_0407.png,HAIVMet,positive
F1024,PHL1800_MM_0111,final_selection_1800/images/mm_moral/PHL1800_MM_0111.jpg,MM-MoralBench,positive
F1025,PHL1800_HL_0200,final_selection_1800/images/hl/PHL1800_HL_0200.png,HL Dataset,positive
F1026,PHL1800_HAIV_0165,final_selection_1800/images/haivmet/PHL1800_HAIV_0165.png,HAIVMet,positive
F1027,PHL1800_IRFL_0391,final_selection_1800/images/irfl/PHL1800_IRFL_0391.jpg,IRFL,positive
F1028,PHL1800_HL_0305,final_selection_1800/images/hl/PHL1800_HL_0305.png,HL Dataset,positive
F1029,PHL1800_IRFL_0479,final_selection_1800/images/irfl/PHL1800_IRFL_0479.jpg,IRFL,boundary
F1030,PHL1800_HAIV_0429,final_selection_1800/images/haivmet/PHL1800_HAIV_0429.png,HAIVMet,positive
F1031,PHL1800_IRFL_0186,final_selection_1800/images/irfl/PHL1800_IRFL_0186.jpg,IRFL,positive
F1032,PHL1800_IRFL_0075,final_selection_1800/images/irfl/PHL1800_IRFL_0075.jpg,IRFL,positive
F1033,PHL1800_IRFL_0283,final_selection_1800/images/irfl/PHL1800_IRFL_0283.jpg,IRFL,positive
F1034,PHL1800_HL_0074,final_selection_1800/images/hl/PHL1800_HL_0074.png,HL Dataset,positive
F1035,PHL1800_IRFL_0482,final_selection_1800/images/irfl/PHL1800_IRFL_0482.jpg,IRFL,boundary
F1036,PHL1800_HL_0179,final_selection_1800/images/hl/PHL1800_HL_0179.png,HL Dataset,positive
F1037,PHL1800_HL_0436,final_selection_1800/images/hl/PHL1800_HL_0436.png,HL Dataset,positive
F1038,PHL1800_HAIV_0025,final_selection_1800/images/haivmet/PHL1800_HAIV_0025.png,HAIVMet,positive
F1039,PHL1800_IRFL_0033,final_selection_1800/images/irfl/PHL1800_IRFL_0033.jpg,IRFL,positive
F1040,PHL1800_IRFL_0395,final_selection_1800/images/irfl/PHL1800_IRFL_0395.jpg,IRFL,positive
F1041,PHL1800_MM_0099,final_selection_1800/images/mm_moral/PHL1800_MM_0099.jpg,MM-MoralBench,positive
F1042,PHL1800_HAIV_0542,final_selection_1800/images/haivmet/PHL1800_HAIV_0542.png,HAIVMet,positive
F1043,PHL1800_HL_0270,final_selection_1800/images/hl/PHL1800_HL_0270.png,HL Dataset,positive
F1044,PHL1800_MM_0055,final_selection_1800/images/mm_moral/PHL1800_MM_0055.jpg,MM-MoralBench,positive
F1045,PHL1800_MM_0130,final_selection_1800/images/mm_moral/PHL1800_MM_0130.jpg,MM-MoralBench,positive
F1046,PHL1800_IRFL_0056,final_selection_1800/images/irfl/PHL1800_IRFL_0056.jpg,IRFL,positive
F1047,PHL1800_IRFL_0257,final_selection_1800/images/irfl/PHL1800_IRFL_0257.jpg,IRFL,positive
F1048,PHL1800_HAIV_0185,final_selection_1800/images/haivmet/PHL1800_HAIV_0185.png,HAIVMet,positive
F1049,PHL1800_HL_0138,final_selection_1800/images/hl/PHL1800_HL_0138.png,HL Dataset,positive
F1050,PHL1800_HL_0518,final_selection_1800/images/hl/PHL1800_HL_0518.png,HL Dataset,boundary
F1051,PHL1800_IRFL_0209,final_selection_1800/images/irfl/PHL1800_IRFL_0209.jpg,IRFL,positive
F1052,PHL1800_HL_0589,final_selection_1800/images/hl/PHL1800_HL_0589.png,HL Dataset,boundary
F1053,PHL1800_HL_0450,final_selection_1800/images/hl/PHL1800_HL_0450.png,HL Dataset,positive
F1054,PHL1800_HAIV_0473,final_selection_1800/images/haivmet/PHL1800_HAIV_0473.png,HAIVMet,positive
F1055,PHL1800_HAIV_0384,final_selection_1800/images/haivmet/PHL1800_HAIV_0384.png,HAIVMet,positive
F1056,PHL1800_IRFL_0463,final_selection_1800/images/irfl/PHL1800_IRFL_0463.jpg,IRFL,boundary
F1057,PHL1800_IRFL_0058,final_selection_1800/images/irfl/PHL1800_IRFL_0058.jpg,IRFL,positive
F1058,PHL1800_MM_0031,final_selection_1800/images/mm_moral/PHL1800_MM_0031.jpg,MM-MoralBench,positive
F1059,PHL1800_HAIV_0415,final_selection_1800/images/haivmet/PHL1800_HAIV_0415.png,HAIVMet,positive
F1060,PHL1800_HAIV_0518,final_selection_1800/images/haivmet/PHL1800_HAIV_0518.png,HAIVMet,positive
F1061,PHL1800_HL_0599,final_selection_1800/images/hl/PHL1800_HL_0599.png,HL Dataset,boundary
F1062,PHL1800_HAIV_0195,final_selection_1800/images/haivmet/PHL1800_HAIV_0195.png,HAIVMet,positive
F1063,PHL1800_HL_0006,final_selection_1800/images/hl/PHL1800_HL_0006.png,HL Dataset,positive
F1064,PHL1800_IRFL_0500,final_selection_1800/images/irfl/PHL1800_IRFL_0500.jpg,IRFL,boundary
F1065,PHL1800_HL_0355,final_selection_1800/images/hl/PHL1800_HL_0355.png,HL Dataset,positive
F1066,PHL1800_HAIV_0078,final_selection_1800/images/haivmet/PHL1800_HAIV_0078.png,HAIVMet,positive
F1067,PHL1800_HAIV_0190,final_selection_1800/images/haivmet/PHL1800_HAIV_0190.png,HAIVMet,positive
F1068,PHL1800_HL_0165,final_selection_1800/images/hl/PHL1800_HL_0165.png,HL Dataset,positive
F1069,PHL1800_HAIV_0095,final_selection_1800/images/haivmet/PHL1800_HAIV_0095.png,HAIVMet,positive
F1070,PHL1800_IRFL_0493,final_selection_1800/images/irfl/PHL1800_IRFL_0493.jpg,IRFL,boundary
F1071,PHL1800_HAIV_0044,final_selection_1800/images/haivmet/PHL1800_HAIV_0044.png,HAIVMet,positive
F1072,PHL1800_IRFL_0049,final_selection_1800/images/irfl/PHL1800_IRFL_0049.jpg,IRFL,positive
F1073,PHL1800_HAIV_0150,final_selection_1800/images/haivmet/PHL1800_HAIV_0150.png,HAIVMet,positive
F1074,PHL1800_MM_0042,final_selection_1800/images/mm_moral/PHL1800_MM_0042.jpg,MM-MoralBench,positive
F1075,PHL1800_IRFL_0168,final_selection_1800/images/irfl/PHL1800_IRFL_0168.jpg,IRFL,positive
F1076,PHL1800_HAIV_0540,final_selection_1800/images/haivmet/PHL1800_HAIV_0540.png,HAIVMet,positive
F1077,PHL1800_HAIV_0232,final_selection_1800/images/haivmet/PHL1800_HAIV_0232.png,HAIVMet,positive
F1078,PHL1800_HAIV_0200,final_selection_1800/images/haivmet/PHL1800_HAIV_0200.png,HAIVMet,positive
F1079,PHL1800_MM_0071,final_selection_1800/images/mm_moral/PHL1800_MM_0071.jpg,MM-MoralBench,positive
F1080,PHL1800_HL_0211,final_selection_1800/images/hl/PHL1800_HL_0211.png,HL Dataset,positive
F1081,PHL1800_HL_0057,final_selection_1800/images/hl/PHL1800_HL_0057.png,HL Dataset,positive
F1082,PHL1800_HAIV_0478,final_selection_1800/images/haivmet/PHL1800_HAIV_0478.png,HAIVMet,positive
F1083,PHL1800_HAIV_0237,final_selection_1800/images/haivmet/PHL1800_HAIV_0237.png,HAIVMet,positive
F1084,PHL1800_IRFL_0048,final_selection_1800/images/irfl/PHL1800_IRFL_0048.jpg,IRFL,positive
F1085,PHL1800_HAIV_0282,final_selection_1800/images/haivmet/PHL1800_HAIV_0282.png,HAIVMet,positive
F1086,PHL1800_MM_0003,final_selection_1800/images/mm_moral/PHL1800_MM_0003.jpg,MM-MoralBench,positive
F1087,PHL1800_HAIV_0380,final_selection_1800/images/haivmet/PHL1800_HAIV_0380.png,HAIVMet,positive
F1088,PHL1800_MM_0106,final_selection_1800/images/mm_moral/PHL1800_MM_0106.jpg,MM-MoralBench,positive
F1089,PHL1800_IRFL_0266,final_selection_1800/images/irfl/PHL1800_IRFL_0266.jpg,IRFL,positive
F1090,PHL1800_IRFL_0319,final_selection_1800/images/irfl/PHL1800_IRFL_0319.jpg,IRFL,positive
F1091,PHL1800_HAIV_0457,final_selection_1800/images/haivmet/PHL1800_HAIV_0457.png,HAIVMet,positive
F1092,PHL1800_HL_0292,final_selection_1800/images/hl/PHL1800_HL_0292.png,HL Dataset,positive
F1093,PHL1800_HAIV_0375,final_selection_1800/images/haivmet/PHL1800_HAIV_0375.png,HAIVMet,positive
F1094,PHL1800_HAIV_0049,final_selection_1800/images/haivmet/PHL1800_HAIV_0049.png,HAIVMet,positive
F1095,PHL1800_IRFL_0325,final_selection_1800/images/irfl/PHL1800_IRFL_0325.jpg,IRFL,positive
F1096,PHL1800_MM_0068,final_selection_1800/images/mm_moral/PHL1800_MM_0068.jpg,MM-MoralBench,positive
F1097,PHL1800_HL_0303,final_selection_1800/images/hl/PHL1800_HL_0303.png,HL Dataset,positive
F1098,PHL1800_IRFL_0447,final_selection_1800/images/irfl/PHL1800_IRFL_0447.jpg,IRFL,boundary
F1099,PHL1800_IRFL_0216,final_selection_1800/images/irfl/PHL1800_IRFL_0216.jpg,IRFL,positive
F1100,PHL1800_HL_0253,final_selection_1800/images/hl/PHL1800_HL_0253.png,HL Dataset,positive
F1101,PHL1800_IRFL_0119,final_selection_1800/images/irfl/PHL1800_IRFL_0119.jpg,IRFL,positive
F1102,PHL1800_HL_0244,final_selection_1800/images/hl/PHL1800_HL_0244.png,HL Dataset,positive
F1103,PHL1800_HL_0580,final_selection_1800/images/hl/PHL1800_HL_0580.png,HL Dataset,boundary
F1104,PHL1800_HL_0414,final_selection_1800/images/hl/PHL1800_HL_0414.png,HL Dataset,positive
F1105,PHL1800_HAIV_0203,final_selection_1800/images/haivmet/PHL1800_HAIV_0203.png,HAIVMet,positive
F1106,PHL1800_IRFL_0146,final_selection_1800/images/irfl/PHL1800_IRFL_0146.jpg,IRFL,positive
F1107,PHL1800_IRFL_0095,final_selection_1800/images/irfl/PHL1800_IRFL_0095.jpg,IRFL,positive
F1108,PHL1800_IRFL_0445,final_selection_1800/images/irfl/PHL1800_IRFL_0445.jpg,IRFL,boundary
F1109,PHL1800_MM_0102,final_selection_1800/images/mm_moral/PHL1800_MM_0102.jpg,MM-MoralBench,positive
F1110,PHL1800_HAIV_0103,final_selection_1800/images/haivmet/PHL1800_HAIV_0103.png,HAIVMet,positive
F1111,PHL1800_HL_0449,final_selection_1800/images/hl/PHL1800_HL_0449.png,HL Dataset,positive
F1112,PHL1800_IRFL_0254,final_selection_1800/images/irfl/PHL1800_IRFL_0254.jpg,IRFL,positive
F1113,PHL1800_IRFL_0151,final_selection_1800/images/irfl/PHL1800_IRFL_0151.jpg,IRFL,positive
F1114,PHL1800_IRFL_0439,final_selection_1800/images/irfl/PHL1800_IRFL_0439.jpg,IRFL,boundary
F1115,PHL1800_HL_0069,final_selection_1800/images/hl/PHL1800_HL_0069.png,HL Dataset,positive
F1116,PHL1800_IRFL_0297,final_selection_1800/images/irfl/PHL1800_IRFL_0297.jpg,IRFL,positive
F1117,PHL1800_HAIV_0382,final_selection_1800/images/haivmet/PHL1800_HAIV_0382.png,HAIVMet,positive
F1118,PHL1800_HAIV_0338,final_selection_1800/images/haivmet/PHL1800_HAIV_0338.png,HAIVMet,positive
F1119,PHL1800_MM_0011,final_selection_1800/images/mm_moral/PHL1800_MM_0011.jpg,MM-MoralBench,positive
F1120,PHL1800_HL_0107,final_selection_1800/images/hl/PHL1800_HL_0107.png,HL Dataset,positive
F1121,PHL1800_HL_0188,final_selection_1800/images/hl/PHL1800_HL_0188.png,HL Dataset,positive
F1122,PHL1800_HL_0093,final_selection_1800/images/hl/PHL1800_HL_0093.png,HL Dataset,positive
F1123,PHL1800_HL_0423,final_selection_1800/images/hl/PHL1800_HL_0423.png,HL Dataset,positive
F1124,PHL1800_HAIV_0323,final_selection_1800/images/haivmet/PHL1800_HAIV_0323.png,HAIVMet,positive
F1125,PHL1800_HL_0430,final_selection_1800/images/hl/PHL1800_HL_0430.png,HL Dataset,positive
F1126,PHL1800_HL_0131,final_selection_1800/images/hl/PHL1800_HL_0131.png,HL Dataset,positive
F1127,PHL1800_IRFL_0005,final_selection_1800/images/irfl/PHL1800_IRFL_0005.jpg,IRFL,positive
F1128,PHL1800_HL_0293,final_selection_1800/images/hl/PHL1800_HL_0293.png,HL Dataset,positive
F1129,PHL1800_IRFL_0411,final_selection_1800/images/irfl/PHL1800_IRFL_0411.jpg,IRFL,positive
F1130,PHL1800_HAIV_0016,final_selection_1800/images/haivmet/PHL1800_HAIV_0016.png,HAIVMet,positive
F1131,PHL1800_HAIV_0008,final_selection_1800/images/haivmet/PHL1800_HAIV_0008.png,HAIVMet,positive
F1132,PHL1800_IRFL_0294,final_selection_1800/images/irfl/PHL1800_IRFL_0294.jpg,IRFL,positive
F1133,PHL1800_IRFL_0008,final_selection_1800/images/irfl/PHL1800_IRFL_0008.jpg,IRFL,positive
F1134,PHL1800_HL_0156,final_selection_1800/images/hl/PHL1800_HL_0156.png,HL Dataset,positive
F1135,PHL1800_HL_0041,final_selection_1800/images/hl/PHL1800_HL_0041.png,HL Dataset,positive
F1136,PHL1800_HL_0558,final_selection_1800/images/hl/PHL1800_HL_0558.png,HL Dataset,boundary
F1137,PHL1800_IRFL_0093,final_selection_1800/images/irfl/PHL1800_IRFL_0093.jpg,IRFL,positive
F1138,PHL1800_IRFL_0260,final_selection_1800/images/irfl/PHL1800_IRFL_0260.jpg,IRFL,positive
F1139,PHL1800_IRFL_0376,final_selection_1800/images/irfl/PHL1800_IRFL_0376.jpg,IRFL,positive
F1140,PHL1800_HL_0463,final_selection_1800/images/hl/PHL1800_HL_0463.png,HL Dataset,positive
F1141,PHL1800_IRFL_0103,final_selection_1800/images/irfl/PHL1800_IRFL_0103.jpg,IRFL,positive
F1142,PHL1800_MM_0014,final_selection_1800/images/mm_moral/PHL1800_MM_0014.jpg,MM-MoralBench,positive
F1143,PHL1800_HL_0084,final_selection_1800/images/hl/PHL1800_HL_0084.png,HL Dataset,positive
F1144,PHL1800_HL_0301,final_selection_1800/images/hl/PHL1800_HL_0301.png,HL Dataset,positive
F1145,PHL1800_IRFL_0497,final_selection_1800/images/irfl/PHL1800_IRFL_0497.jpg,IRFL,boundary
F1146,PHL1800_IRFL_0188,final_selection_1800/images/irfl/PHL1800_IRFL_0188.jpg,IRFL,positive
F1147,PHL1800_HAIV_0051,final_selection_1800/images/haivmet/PHL1800_HAIV_0051.png,HAIVMet,positive
F1148,PHL1800_HL_0134,final_selection_1800/images/hl/PHL1800_HL_0134.png,HL Dataset,positive
F1149,PHL1800_HAIV_0151,final_selection_1800/images/haivmet/PHL1800_HAIV_0151.png,HAIVMet,positive
F1150,PHL1800_HAIV_0239,final_selection_1800/images/haivmet/PHL1800_HAIV_0239.png,HAIVMet,positive
F1151,PHL1800_HAIV_0330,final_selection_1800/images/haivmet/PHL1800_HAIV_0330.png,HAIVMet,positive
F1152,PHL1800_MM_0040,final_selection_1800/images/mm_moral/PHL1800_MM_0040.jpg,MM-MoralBench,positive
F1153,PHL1800_HAIV_0485,final_selection_1800/images/haivmet/PHL1800_HAIV_0485.png,HAIVMet,positive
F1154,PHL1800_HAIV_0169,final_selection_1800/images/haivmet/PHL1800_HAIV_0169.png,HAIVMet,positive
F1155,PHL1800_MM_0132,final_selection_1800/images/mm_moral/PHL1800_MM_0132.jpg,MM-MoralBench,positive
F1156,PHL1800_IRFL_0264,final_selection_1800/images/irfl/PHL1800_IRFL_0264.jpg,IRFL,positive
F1157,PHL1800_HAIV_0127,final_selection_1800/images/haivmet/PHL1800_HAIV_0127.png,HAIVMet,positive
F1158,PHL1800_HL_0297,final_selection_1800/images/hl/PHL1800_HL_0297.png,HL Dataset,positive
F1159,PHL1800_IRFL_0278,final_selection_1800/images/irfl/PHL1800_IRFL_0278.jpg,IRFL,positive
F1160,PHL1800_HL_0129,final_selection_1800/images/hl/PHL1800_HL_0129.png,HL Dataset,positive
F1161,PHL1800_HAIV_0312,final_selection_1800/images/haivmet/PHL1800_HAIV_0312.png,HAIVMet,positive
F1162,PHL1800_HL_0520,final_selection_1800/images/hl/PHL1800_HL_0520.png,HL Dataset,boundary
F1163,PHL1800_MM_0022,final_selection_1800/images/mm_moral/PHL1800_MM_0022.jpg,MM-MoralBench,positive
F1164,PHL1800_MM_0075,final_selection_1800/images/mm_moral/PHL1800_MM_0075.jpg,MM-MoralBench,positive
F1165,PHL1800_IRFL_0442,final_selection_1800/images/irfl/PHL1800_IRFL_0442.jpg,IRFL,boundary
F1166,PHL1800_IRFL_0361,final_selection_1800/images/irfl/PHL1800_IRFL_0361.jpg,IRFL,positive
F1167,PHL1800_HAIV_0061,final_selection_1800/images/haivmet/PHL1800_HAIV_0061.png,HAIVMet,positive
F1168,PHL1800_HL_0342,final_selection_1800/images/hl/PHL1800_HL_0342.png,HL Dataset,positive
F1169,PHL1800_IRFL_0242,final_selection_1800/images/irfl/PHL1800_IRFL_0242.jpg,IRFL,positive
F1170,PHL1800_HL_0175,final_selection_1800/images/hl/PHL1800_HL_0175.png,HL Dataset,positive
F1171,PHL1800_HL_0113,final_selection_1800/images/hl/PHL1800_HL_0113.png,HL Dataset,positive
F1172,PHL1800_HAIV_0206,final_selection_1800/images/haivmet/PHL1800_HAIV_0206.png,HAIVMet,positive
F1173,PHL1800_IRFL_0182,final_selection_1800/images/irfl/PHL1800_IRFL_0182.jpg,IRFL,positive
F1174,PHL1800_HL_0591,final_selection_1800/images/hl/PHL1800_HL_0591.png,HL Dataset,boundary
F1175,PHL1800_HAIV_0318,final_selection_1800/images/haivmet/PHL1800_HAIV_0318.png,HAIVMet,positive
F1176,PHL1800_HL_0329,final_selection_1800/images/hl/PHL1800_HL_0329.png,HL Dataset,positive
F1177,PHL1800_IRFL_0088,final_selection_1800/images/irfl/PHL1800_IRFL_0088.jpg,IRFL,positive
F1178,PHL1800_MM_0094,final_selection_1800/images/mm_moral/PHL1800_MM_0094.jpg,MM-MoralBench,positive
F1179,PHL1800_HAIV_0174,final_selection_1800/images/haivmet/PHL1800_HAIV_0174.png,HAIVMet,positive
F1180,PHL1800_IRFL_0044,final_selection_1800/images/irfl/PHL1800_IRFL_0044.jpg,IRFL,positive
F1181,PHL1800_HAIV_0493,final_selection_1800/images/haivmet/PHL1800_HAIV_0493.png,HAIVMet,positive
F1182,PHL1800_IRFL_0370,final_selection_1800/images/irfl/PHL1800_IRFL_0370.jpg,IRFL,positive
F1183,PHL1800_HAIV_0015,final_selection_1800/images/haivmet/PHL1800_HAIV_0015.png,HAIVMet,positive
F1184,PHL1800_HAIV_0032,final_selection_1800/images/haivmet/PHL1800_HAIV_0032.png,HAIVMet,positive
F1185,PHL1800_HAIV_0459,final_selection_1800/images/haivmet/PHL1800_HAIV_0459.png,HAIVMet,positive
F1186,PHL1800_MM_0114,final_selection_1800/images/mm_moral/PHL1800_MM_0114.jpg,MM-MoralBench,positive
F1187,PHL1800_HAIV_0447,final_selection_1800/images/haivmet/PHL1800_HAIV_0447.png,HAIVMet,positive
F1188,PHL1800_IRFL_0032,final_selection_1800/images/irfl/PHL1800_IRFL_0032.jpg,IRFL,positive
F1189,PHL1800_HAIV_0366,final_selection_1800/images/haivmet/PHL1800_HAIV_0366.png,HAIVMet,positive
F1190,PHL1800_IRFL_0480,final_selection_1800/images/irfl/PHL1800_IRFL_0480.jpg,IRFL,boundary
F1191,PHL1800_HAIV_0548,final_selection_1800/images/haivmet/PHL1800_HAIV_0548.png,HAIVMet,positive
F1192,PHL1800_HL_0067,final_selection_1800/images/hl/PHL1800_HL_0067.png,HL Dataset,positive
F1193,PHL1800_HAIV_0524,final_selection_1800/images/haivmet/PHL1800_HAIV_0524.png,HAIVMet,positive
F1194,PHL1800_HAIV_0109,final_selection_1800/images/haivmet/PHL1800_HAIV_0109.png,HAIVMet,positive
F1195,PHL1800_HAIV_0113,final_selection_1800/images/haivmet/PHL1800_HAIV_0113.png,HAIVMet,positive
F1196,PHL1800_HAIV_0422,final_selection_1800/images/haivmet/PHL1800_HAIV_0422.png,HAIVMet,positive
F1197,PHL1800_HAIV_0441,final_selection_1800/images/haivmet/PHL1800_HAIV_0441.png,HAIVMet,positive
F1198,PHL1800_MM_0019,final_selection_1800/images/mm_moral/PHL1800_MM_0019.jpg,MM-MoralBench,positive
F1199,PHL1800_IRFL_0047,final_selection_1800/images/irfl/PHL1800_IRFL_0047.jpg,IRFL,positive
F1200,PHL1800_HL_0598,final_selection_1800/images/hl/PHL1800_HL_0598.png,HL Dataset,boundary
F1201,PHL1800_HAIV_0101,final_selection_1800/images/haivmet/PHL1800_HAIV_0101.png,HAIVMet,positive
F1202,PHL1800_HL_0022,final_selection_1800/images/hl/PHL1800_HL_0022.png,HL Dataset,positive
F1203,PHL1800_IRFL_0228,final_selection_1800/images/irfl/PHL1800_IRFL_0228.jpg,IRFL,positive
F1204,PHL1800_HL_0024,final_selection_1800/images/hl/PHL1800_HL_0024.png,HL Dataset,positive
F1205,PHL1800_HL_0217,final_selection_1800/images/hl/PHL1800_HL_0217.png,HL Dataset,positive
F1206,PHL1800_HL_0569,final_selection_1800/images/hl/PHL1800_HL_0569.png,HL Dataset,boundary
F1207,PHL1800_HAIV_0209,final_selection_1800/images/haivmet/PHL1800_HAIV_0209.png,HAIVMet,positive
F1208,PHL1800_IRFL_0194,final_selection_1800/images/irfl/PHL1800_IRFL_0194.jpg,IRFL,positive
F1209,PHL1800_MM_0133,final_selection_1800/images/mm_moral/PHL1800_MM_0133.jpg,MM-MoralBench,positive
F1210,PHL1800_HL_0153,final_selection_1800/images/hl/PHL1800_HL_0153.png,HL Dataset,positive
F1211,PHL1800_IRFL_0273,final_selection_1800/images/irfl/PHL1800_IRFL_0273.jpg,IRFL,positive
F1212,PHL1800_HAIV_0263,final_selection_1800/images/haivmet/PHL1800_HAIV_0263.png,HAIVMet,positive
F1213,PHL1800_HAIV_0506,final_selection_1800/images/haivmet/PHL1800_HAIV_0506.png,HAIVMet,positive
F1214,PHL1800_IRFL_0062,final_selection_1800/images/irfl/PHL1800_IRFL_0062.jpg,IRFL,positive
F1215,PHL1800_HAIV_0112,final_selection_1800/images/haivmet/PHL1800_HAIV_0112.png,HAIVMet,positive
F1216,PHL1800_HAIV_0368,final_selection_1800/images/haivmet/PHL1800_HAIV_0368.png,HAIVMet,positive
F1217,PHL1800_IRFL_0495,final_selection_1800/images/irfl/PHL1800_IRFL_0495.jpg,IRFL,boundary
F1218,PHL1800_IRFL_0455,final_selection_1800/images/irfl/PHL1800_IRFL_0455.jpg,IRFL,boundary
F1219,PHL1800_HAIV_0029,final_selection_1800/images/haivmet/PHL1800_HAIV_0029.png,HAIVMet,positive
F1220,PHL1800_HL_0437,final_selection_1800/images/hl/PHL1800_HL_0437.png,HL Dataset,positive
F1221,PHL1800_HAIV_0226,final_selection_1800/images/haivmet/PHL1800_HAIV_0226.png,HAIVMet,positive
F1222,PHL1800_IRFL_0057,final_selection_1800/images/irfl/PHL1800_IRFL_0057.jpg,IRFL,positive
F1223,PHL1800_IRFL_0065,final_selection_1800/images/irfl/PHL1800_IRFL_0065.jpg,IRFL,positive
F1224,PHL1800_HL_0132,final_selection_1800/images/hl/PHL1800_HL_0132.png,HL Dataset,positive
F1225,PHL1800_HAIV_0465,final_selection_1800/images/haivmet/PHL1800_HAIV_0465.png,HAIVMet,positive
